"Species","Bark thickness","Conduit diam.","Crown diameter","Crown height","Leaf K","Leaf N","Leaf P","Leaf Vcmax","Leaf area","Leaf density","Leaf thickness","Root depth","Seed dry mass","Specific leaf area","Stem diameter","Stomatal conduct.","Tree height","Wood density"
"Sampantaea amentiflora",2.5064525255431,26.0044068312602,16.93,15.7,19.2733948941773,22.6247081651233,1.46706203211306,0.161893149946314,2672.68281858167,0.314094583350554,0.177516298924006,1.7,323.011964865127,11.4192014012942,2.56,164.788480334452,60,0.533211327886873
"Samuelssonia verrucosa",3.75384132360154,21.7654798697949,8.91,8.12,10.2908745874282,22.3204869614971,1.55382207129751,0.373708875249497,985.467289313977,0.438059549839057,0.168231423686532,0.9144,80.1074095847801,13.0420549868171,0.541,102.274793692408,14,0.614958765763629
"Samyda dodecandra",4.59329514903983,45.1773577854523,21.5,15.3,10.466644059007,26.4023277059107,1.35478662759095,0.337777816095522,4300.12270215926,0.36622559786218,0.193531834657088,1.5,7.72712907090636,14.7368125695932,0.7,138.581350927346,38,0.631136994624346
"Samyda glabrata",4.59329514903983,45.1773577854523,21.5,15.3,10.466644059007,26.4023277059107,1.35478662759095,0.337777816095522,4300.12270215926,0.36622559786218,0.193531834657088,1.5,7.72712907090636,16.5898472179209,0.7,138.581350927346,38,0.631136994624346
"Samyda macrantha",4.59329514903983,45.1773577854523,21.5,15.3,10.466644059007,26.4023277059107,1.35478662759095,0.337777816095522,4300.12270215926,0.36622559786218,0.193531834657088,1.5,7.72712907090636,16.13923301361,0.7,138.581350927346,38,0.631136994624346
"Samyda mexicana",4.59329514903983,45.1773577854523,21.5,15.3,10.466644059007,26.4023277059107,1.35478662759095,0.337777816095522,4300.12270215926,0.36622559786218,0.193531834657088,1.5,7.72712907090636,17.2443451757207,0.7,138.581350927346,38,0.631136994624346
"Samyda spinulosa",4.59329514903983,45.1773577854523,21.5,15.3,10.466644059007,26.4023277059107,1.35478662759095,0.337777816095522,4300.12270215926,0.36622559786218,0.193531834657088,1.5,7.72712907090636,14.9619808057414,0.7,138.581350927346,38,0.631136994624346
"Samyda yucatanensis",4.59329514903983,45.1773577854523,21.5,15.3,10.466644059007,26.4023277059107,1.35478662759095,0.337777816095522,4300.12270215926,0.36622559786218,0.193531834657088,1.5,7.72712907090636,15.4682207744696,0.7,138.581350927346,38,0.631136994624346
"Sanango racemosum",3.15749937837824,31.7039992213946,8.91,6.67059544914677,8.96956691814618,17.5843058842529,1.15159006112354,0.410138803559994,2012.07569153128,0.263688752251373,0.262211059482425,4,36.1186420630949,6.24379116831559,0.4771,344.186510218246,12.3506243380121,0.691295945259864
"Sanchezia arborea",3.75969675379044,21.7654798697949,8.91,8.12,10.2908745874282,26.3450261129271,1.58244710948431,0.374318576066344,993.948596699405,0.438059549839057,0.168231423686532,0.9144,542.594912378041,18.9807582898098,0.541,101.831527582361,14,0.550045647906363
"Sanchezia klugii",3.75969675379044,21.7654798697949,8.91,8.12,10.2908745874282,26.3450261129271,1.58244710948431,0.374318576066344,993.948596699405,0.438059549839057,0.168231423686532,0.9144,542.594912378041,18.9807582898098,0.541,101.831527582361,14,0.550045647906363
"Sanchezia scandens",3.75969675379044,21.7654798697949,8.91,8.12,10.2908745874282,26.3450261129271,1.58244710948431,0.374318576066344,993.948596699405,0.438059549839057,0.168231423686532,0.9144,542.594912378041,18.9807582898098,0.541,101.831527582361,14,0.550045647906363
"Sanchezia tigrina",3.75969675379044,21.7654798697949,8.91,8.12,10.2908745874282,26.3450261129271,1.58244710948431,0.374318576066344,993.948596699405,0.438059549839057,0.168231423686532,0.9144,542.594912378041,18.9807582898098,0.541,101.831527582361,14,0.550045647906363
"Sandoricum beccarianum",1.63595731572011,25.7774795996081,4.0996051018,7.553,6.5799375365871,18.8079448125428,0.94538547656022,0.388458821292885,1042.34743243407,0.352455063487163,0.246631050571951,1.6,293.318127281858,11.2409603870912,0.267,125.030220171868,15,0.46099655610813
"Sandoricum caudatum",1.63595731572011,25.7774795996081,4.0996051018,7.553,6.5799375365871,18.8079448125428,0.94538547656022,0.388458821292885,1042.34743243407,0.352455063487163,0.246631050571951,1.6,293.318127281858,11.2409603870912,0.267,125.030220171868,15,0.474888997026856
"Sandoricum dasyneuron",1.63595731572011,25.7774795996081,4.0996051018,7.553,6.5799375365871,18.8079448125428,0.94538547656022,0.388458821292885,1042.34743243407,0.352455063487163,0.246631050571951,1.6,293.318127281858,11.2409603870912,0.267,125.030220171868,15,0.476655318530024
"Sandoricum koetjape",1.63595731572011,25.7774795996081,4.0996051018,7.553,6.5799375365871,18.8079448125428,0.94538547656022,0.388458821292885,1042.34743243407,0.352455063487163,0.246631050571951,1.6,293.318127281858,11.2409603870912,0.267,125.030220171868,15,0.480916698103498
"Sandoricum vidalii",1.63595731572011,25.7774795996081,4.0996051018,7.553,6.5799375365871,18.8079448125428,0.94538547656022,0.388458821292885,1042.34743243407,0.352455063487163,0.246631050571951,1.6,293.318127281858,11.2409603870912,0.267,125.030220171868,15,0.477107849009559
"Sandwithia guyanensis",2.63923663686143,26.0700218895517,16.93,15.7,11.5149305814939,22.2874755850266,1.11630968250403,0.162418553012391,2966.98474988639,0.312341769854127,0.182572058960385,1.7,3380.89853113731,14.2964115646102,0.501973516679399,230.234345712132,20,0.520830031111192
"Sankowskya stipularis",2.58229862228255,29.1402807075163,10.344080345,9.1,5.5521444003286,26.2719978118193,0.700368748888595,0.366752777397594,3726.74381863416,0.30402080544996,0.202806314782258,5,71.9086797372795,16.5357507219004,0.35,238.930246518009,20,0.838521616298875
"Sannantha bidwillii",2.28170737119821,29.527724592307,15.6,22.9,5.73042243557305,10.9644331557272,0.713928747529542,0.440583076014158,682.123828046318,0.539823260148236,0.364631976262524,40,0.282197998311186,10.2993056815194,0.4663239833,125.263513688572,30,0.734177156825841
"Sannantha brachypoda",2.28170737119821,29.527724592307,15.6,22.9,5.73042243557305,10.9644331557272,0.713928747529542,0.440583076014158,682.123828046318,0.539823260148236,0.364631976262524,40,0.282197998311186,10.2993056815194,0.4663239833,125.263513688572,30,0.734177156825841
"Sannantha pinifolia",2.28170737119821,29.527724592307,15.6,22.9,5.73042243557305,10.9644331557272,0.713928747529542,0.440583076014158,682.123828046318,0.539823260148236,0.364631976262524,40,0.282197998311186,10.2993056815194,0.4663239833,125.263513688572,30,0.734177156825841
"Sannantha pluriflora",2.28170737119821,29.527724592307,15.6,22.9,5.73042243557305,10.9644331557272,0.713928747529542,0.440583076014158,682.123828046318,0.539823260148236,0.364631976262524,40,0.282197998311186,10.2993056815194,0.4663239833,125.263513688572,30,0.734177156825841
"Sannantha virgata",2.28170737119821,29.527724592307,15.6,22.9,5.73042243557305,10.9348273024822,0.835884843041597,0.440583076014158,682.123828046318,0.539823260148236,0.364631976262524,40,0.143154336458592,10.2993056815194,0.4663239833,125.263513688572,30,0.712616762396448
"Sanrafaelia ruffonammari",3.90942104509512,37.2161501965062,10.9,8.6,6.88526512756956,25.3734643620363,1.06617723967434,0.205787841777091,4037.87217877736,0.413272197853563,0.188211543619908,4.29,218.096197685717,13.2242391517848,0.421,107.287629343308,30,0.451147420073762
"Santalum acuminatum",4.07518172383685,26.3145750195656,7.225,11.7,12.7768116113491,12.8569602987773,0.837600499314204,0.157831135626736,5622.98934918808,0.340670627198465,0.672668440112776,10,973.931659305714,3.33522899080619,0.312,188.04418523649,21.1789774461197,0.771824448053663
"Santalum album",4.07518172383685,26.3898728325833,7.225,11.7,8.18432165615104,14.9883452227386,0.860697156854808,0.164311034556653,5622.98934918808,0.341401053762698,0.665882401472351,10,195.771559801623,5.10139756030099,0.312,170.478963820583,22.86,0.754725596520459
"Santalum austrocaledonicum",4.07518172383685,26.3898728325833,7.225,11.7,8.18432165615104,14.9693706211117,0.86030175252728,0.164311034556653,5622.98934918808,0.341401053762698,0.665882401472351,10,213.802562934027,5.09397541118863,0.312,169.114955163373,22.86,0.754725596520459
"Santalum boninense",4.07518172383685,26.3898728325833,7.225,11.7,8.18432165615104,14.9693706211117,0.86030175252728,0.164311034556653,5622.98934918808,0.341401053762698,0.665882401472351,10,152.597833577253,5.09397541118863,0.312,169.114955163373,22.86,0.729204982446863
"Santalum ellipticum",4.07518172383685,26.3898728325833,7.225,11.7,8.18432165615104,14.9693706211117,0.86030175252728,0.164311034556653,5622.98934918808,0.341401053762698,0.665882401472351,10,152.597833577253,5.09397541118863,0.312,169.114955163373,22.86,0.729204982446863
"Santalum fernandezianum",4.07518172383685,26.3145750195656,7.225,11.7,12.7768116113491,12.8569602987773,0.837600499314204,0.157831135626736,5622.98934918808,0.340670627198465,0.672668440112776,10,973.931659305714,3.33522899080619,0.312,188.04418523649,21.1789774461197,0.771824448053663
"Santalum freycinetianum",4.07518172383685,26.3898728325833,7.225,11.7,12.1645650736603,18.2099606661557,0.86030175252728,0.164311034556653,5622.98934918808,0.341401053762698,0.665882401472351,10,152.597833577253,5.61258278771436,0.312,169.114955163373,22.86,0.729204982446863
"Santalum haleakalae",4.07518172383685,26.3898728325833,7.225,11.7,12.1645650736603,18.2099606661557,0.86030175252728,0.164311034556653,5622.98934918808,0.341401053762698,0.665882401472351,10,152.597833577253,5.61258278771436,0.312,169.114955163373,22.86,0.729204982446863
"Santalum insulare",4.07518172383685,26.3898728325833,7.225,11.7,12.1645650736603,18.2099606661557,0.86030175252728,0.164311034556653,5622.98934918808,0.341401053762698,0.665882401472351,10,152.597833577253,5.61258278771436,0.312,169.114955163373,22.86,0.729204982446863
"Santalum lanceolatum",4.07518172383685,26.3898728325833,7.225,11.7,8.18432165615104,14.9693706211117,0.86030175252728,0.164311034556653,5622.98934918808,0.341401053762698,0.665882401472351,10,152.597833577253,5.09397541118863,0.312,169.114955163373,22.86,0.754725596520459
"Santalum macgregorii",4.07518172383685,26.3898728325833,7.225,11.7,8.18432165615104,14.9693706211117,0.86030175252728,0.164311034556653,5622.98934918808,0.341401053762698,0.665882401472351,10,152.597833577253,5.09397541118863,0.312,169.114955163373,22.86,0.729204982446863
"Santalum murrayanum",4.07518172383685,26.3145750195656,7.225,11.7,12.7768116113491,12.8569602987773,0.837600499314204,0.157831135626736,5622.98934918808,0.340670627198465,0.672668440112776,10,1075.74585622053,3.33522899080619,0.312,188.04418523649,21.1789774461197,0.716401647157315
"Santalum paniculatum",4.07518172383685,26.3898728325833,7.225,11.7,8.18432165615104,14.9693706211117,0.86030175252728,0.164311034556653,5622.98934918808,0.341401053762698,0.665882401472351,10,152.597833577253,5.09397541118863,0.312,169.114955163373,22.86,0.729204982446863
"Santalum pyrularium",4.07518172383685,26.3898728325833,7.225,11.7,8.18432165615104,14.9693706211117,0.86030175252728,0.164311034556653,5622.98934918808,0.341401053762698,0.665882401472351,10,152.597833577253,5.09397541118863,0.312,169.114955163373,22.86,0.729204982446863
"Santalum spicatum",4.07518172383685,26.3145750195656,7.225,11.7,12.7768116113491,12.8569602987773,0.837600499314204,0.157831135626736,5622.98934918808,0.340670627198465,0.672668440112776,10,976.227851608836,3.33522899080619,0.312,188.04418523649,21.1789774461197,0.780010009777863
"Santalum yasi",4.07518172383685,26.3898728325833,7.225,11.7,8.18432165615104,14.9883452227386,0.860697156854808,0.164311034556653,5622.98934918808,0.341401053762698,0.665882401472351,10,213.802562934027,5.10139756030099,0.312,170.478963820583,22.86,0.754725596520459
"Santiria apiculata",0.60732861857395,34.3164681932853,14.1,17.7,6.99864403151259,18.3245352669678,1.11461982060844,0.412355881520488,793.585766898825,0.257069488958975,0.192726363497787,1.3,346.16736050897,10.8899662236143,0.39968152866242,115.416138730425,45,0.559054637604715
"Santiria conferta",0.60732861857395,34.3164681932853,14.1,17.7,6.99864403151259,18.3245352669678,1.11461982060844,0.412355881520488,793.585766898825,0.257069488958975,0.192726363497787,1.3,346.16736050897,10.8899662236143,0.39968152866242,115.416138730425,45,0.537346257986556
"Santiria dacryodifolia",0.673827273510421,34.3164681932853,14.1,17.7,6.99864403151259,18.0749770297832,1.11464128359279,0.412355881520488,1704.91281468977,0.257069488958975,0.194500369898109,1.3,390.808569465703,8.35233747110576,0.464649681528662,115.416138730425,45,0.537934892080434
"Santiria grandiflora",0.673827273510421,34.3164681932853,14.1,17.7,6.99864403151259,18.2298086882526,1.11464128359279,0.412355881520488,1704.91281468977,0.257069488958975,0.194500369898109,1.3,390.808569465703,8.04030518562142,0.464649681528662,115.416138730425,45,0.537934892080434
"Santiria griffithii",0.572214342915119,34.3164681932853,14.1,17.7,6.66525543389064,18.5572355787589,1.11998688396108,0.412355881520488,696.625738483571,0.257069488958975,0.174861319654397,1.3,334.572697687285,12.2454270118554,0.419108280254777,115.195544562591,45,0.59827139381771
"Santiria impressinervis",0.673827273510421,34.3164681932853,14.1,17.7,6.99864403151259,17.0868110227863,1.11464128359279,0.412355881520488,1704.91281468977,0.257069488958975,0.194500369898109,1.3,390.808569465703,8.3309360969823,0.464649681528662,115.416138730425,45,0.537934892080434
"Santiria kalkmaniana",0.673827273510421,34.3164681932853,14.1,17.7,6.99864403151259,17.4404266861963,1.11464128359279,0.412355881520488,1704.91281468977,0.257069488958975,0.194500369898109,1.3,390.808569465703,8.44223297722673,0.464649681528662,115.416138730425,45,0.537934892080434
"Santiria laevigata",0.673827273510421,34.3164681932853,14.1,17.7,6.99864403151259,16.8837231933245,1.11464128359279,0.412355881520488,1704.91281468977,0.257069488958975,0.194500369898109,1.3,390.808569465703,8.34631842147278,0.464649681528662,115.416138730425,45,0.537934892080434
"Santiria megaphylla",0.673827273510421,34.3164681932853,14.1,17.7,6.99864403151259,17.7084539765811,1.11464128359279,0.412355881520488,1704.91281468977,0.257069488958975,0.194500369898109,1.3,390.808569465703,8.34193761977983,0.464649681528662,115.416138730425,45,0.537934892080434
"Santiria mollis",0.673827273510421,34.3164681932853,14.1,17.7,6.99864403151259,18.8255939328264,1.11464128359279,0.412355881520488,1704.91281468977,0.257069488958975,0.194500369898109,1.3,390.808569465703,8.70815075226515,0.521383174117116,115.416138730425,45,0.537934892080434
"Santiria nigricans",0.673827273510421,34.3164681932853,14.1,17.7,6.99864403151259,17.7585061884322,1.11464128359279,0.412355881520488,1704.91281468977,0.257069488958975,0.194500369898109,1.3,390.808569465703,8.39177427206518,0.464649681528662,115.416138730425,45,0.537934892080434
"Santiria oblongifolia",0.561445989023512,34.3164681932853,14.1,17.7,5.31603843233844,20.6685472939322,1.15341477870865,0.412355881520488,612.215534580186,0.256629206629038,0.169451595857256,1.3,334.572697687285,11.3563178852074,0.875,113.664814678133,30,0.56464466564694
"Santiria ridleyi",0.673827273510421,34.3164681932853,14.1,17.7,6.99864403151259,17.1884246250238,1.11464128359279,0.412355881520488,1704.91281468977,0.257069488958975,0.194500369898109,1.3,390.808569465703,8.38880028109704,0.464649681528662,115.416138730425,45,0.537934892080434
"Santiria rubiginosa",0.561445989023512,34.3164681932853,14.1,17.7,5.31603843233844,20.6685472939322,1.15341477870865,0.412355881520488,612.215534580186,0.256629206629038,0.169451595857256,1.3,334.572697687285,11.3563178852074,0.875,113.664814678133,30,0.612655687916686
"Santiria sarawakana",0.673827273510421,34.3164681932853,14.1,17.7,6.99864403151259,17.8210668196594,1.11464128359279,0.412355881520488,1704.91281468977,0.257069488958975,0.194500369898109,1.3,390.808569465703,8.55623342805223,0.464649681528662,115.416138730425,45,0.537934892080434
"Santiria tomentosa",0.673827273510421,34.3164681932853,14.1,17.7,6.99864403151259,17.9815819983435,1.11464128359279,0.412355881520488,1704.91281468977,0.257069488958975,0.194500369898109,1.3,390.808569465703,8.30385043028859,0.464649681528662,115.416138730425,45,0.548953264594056
"Santiria trimera",0.584005193869909,34.3164681932853,14.1,17.7,6.80419858763109,18.3409602965493,1.11772505214638,0.412355881520488,793.585766898825,0.257069488958975,0.176494025426733,1.3,942.29961192839,10.9541159130734,0.377388535031847,115.416138730425,45,0.522453307322757
"Santisukia kerrii",4.05304854163264,21.7982611243578,8.91,8.12,9.4105750909661,23.7372763400894,1.50088026853345,0.34981282688288,39176.2952886238,0.309284649239264,0.155541142056557,1.17296593650042,2.59770478305838,14.3144815730399,0.392,103.405161099941,14,0.568459792462309
